,GradorPost,Relationship,Age,days,kidsteenHome,Income,MntTotal,NumAllPurchases,AverageCheck,NumWebVisitsMonth,ShareDealsPurchases,SumAcceptedCmp,Education,Marital_Status,Dt_Customer,Year_Birth,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,cluster
1121,PostGrad Degree,Relationship,35,744,1,31605.0,125,7,17.9,7,28.6,0,PhD,Married,2012-11-22,1979,1,0,15,74,0,42,2,1,6,2,2,1,4,0,0,0,0,0,0,0,0
1122,PostGrad Degree,Single,41,568,2,52034.0,332,11,30.2,7,45.5,0,Master,Divorced,2013-05-17,1973,1,1,67,146,0,93,7,13,73,5,4,2,5,0,0,0,0,0,0,0,0
1123,Undergrad Degree,Single,35,347,1,48526.0,135,7,19.3,3,14.3,0,Graduation,Single,2013-12-24,1979,1,0,32,23,17,23,43,20,9,1,2,1,4,0,0,0,0,0,0,0,2
1124,Undergrad Degree,Relationship,60,748,1,46734.0,330,12,27.5,7,16.7,0,Graduation,Married,2012-11-18,1954,0,1,40,110,5,137,26,23,29,2,6,1,5,0,0,0,0,0,0,0,0
1125,Undergrad Degree,Single,52,718,2,39552.0,384,13,29.5,8,53.8,1,Graduation,Divorced,2012-12-18,1962,1,1,54,165,3,147,4,24,41,7,6,2,5,0,0,0,0,0,0,1,0
1126,Undergrad Degree,Single,48,850,2,86358.0,1722,14,123.0,8,28.6,0,Graduation,Single,2012-08-08,1966,1,1,78,957,47,494,82,47,95,4,5,3,6,0,0,0,0,0,0,0,1
1127,Undergrad Degree,Relationship,37,226,3,46931.0,78,5,15.6,3,40.0,0,Graduation,Together,2014-04-24,1977,2,1,94,41,0,17,3,1,16,2,1,1,3,0,0,0,0,0,0,0,2
1128,Undergrad Degree,Single,29,370,0,16581.0,24,3,8.0,4,33.3,0,Basic,Single,2013-12-01,1985,0,0,51,1,3,4,2,3,11,1,0,0,3,0,0,0,0,0,0,0,2
1129,PostGrad Degree,Single,62,351,0,63998.0,1168,24,48.7,4,4.2,1,2n Cycle,Divorced,2013-12-20,1952,0,0,42,176,29,818,0,33,112,1,7,6,11,0,0,0,0,0,0,1,3
1130,PostGrad Degree,Relationship,63,690,1,67381.0,957,13,73.6,7,30.8,1,Master,Married,2013-01-15,1951,0,1,67,815,8,53,11,0,70,4,2,2,9,0,1,0,0,0,0,0,1
1131,Undergrad Degree,Single,47,422,2,25930.0,15,3,5.0,7,33.3,0,Graduation,Single,2013-10-10,1967,1,1,87,6,1,2,2,0,4,1,1,0,2,0,0,0,0,0,0,0,2
1132,Undergrad Degree,Relationship,36,153,1,42693.0,57,4,14.2,5,25.0,0,Graduation,Married,2014-07-06,1978,1,0,29,8,4,20,6,3,16,1,1,0,3,0,0,0,0,0,0,0,2
1133,Undergrad Degree,Relationship,38,725,1,85606.0,1956,22,88.9,3,9.1,1,Graduation,Together,2012-12-11,1976,0,1,89,717,42,864,219,30,84,2,6,7,9,0,0,0,1,0,0,0,1
1134,Undergrad Degree,Single,29,403,0,72903.0,2013,20,100.6,4,5.0,4,Graduation,Single,2013-10-29,1985,0,0,74,1067,138,750,0,19,39,1,7,5,8,0,1,1,1,0,0,1,1
1135,PostGrad Degree,Relationship,40,196,1,49669.0,326,12,27.2,6,16.7,0,2n Cycle,Together,2014-05-24,1974,1,0,97,166,5,107,11,8,29,2,5,1,6,0,0,0,0,0,0,0,2
1136,PostGrad Degree,Relationship,46,942,2,36778.0,77,6,12.8,9,50.0,0,PhD,Married,2012-05-08,1968,1,1,63,29,4,34,2,4,4,3,3,0,3,0,0,0,0,0,0,0,0
1137,PostGrad Degree,Single,52,641,0,85696.0,1313,19,69.1,1,5.3,1,PhD,Divorced,2013-03-05,1962,0,0,88,714,76,395,116,0,12,1,4,6,9,0,0,0,0,0,0,1,1
1138,PostGrad Degree,Single,25,198,0,10979.0,30,6,5.0,5,33.3,0,Master,Divorced,2014-05-22,1989,0,0,34,8,4,10,2,2,4,2,3,0,3,0,0,0,0,0,0,0,2
1139,Undergrad Degree,Relationship,53,672,1,49678.0,315,12,26.2,7,16.7,0,Graduation,Married,2013-02-02,1961,0,1,81,229,5,56,3,2,20,2,6,2,4,0,0,0,0,0,0,0,0
1140,PostGrad Degree,Relationship,61,534,1,56129.0,660,18,36.7,4,22.2,0,Master,Together,2013-06-20,1953,0,1,65,320,48,133,39,72,48,4,6,2,10,0,0,0,0,0,0,0,3
1141,Undergrad Degree,Relationship,25,674,1,37155.0,74,6,12.3,5,16.7,0,Graduation,Married,2013-01-31,1989,1,0,51,23,0,26,7,15,3,1,2,0,4,0,0,0,0,0,0,0,0
1142,PostGrad Degree,Single,36,31,1,21282.0,46,5,9.2,6,40.0,0,2n Cycle,Divorced,2014-11-05,1978,1,0,76,1,5,8,4,8,20,2,2,1,2,0,0,0,0,0,0,0,2
1143,PostGrad Degree,Single,52,476,1,33419.0,86,6,14.3,7,33.3,0,PhD,Single,2013-08-17,1962,0,1,76,56,0,12,0,0,18,2,2,0,4,0,0,0,0,0,0,0,2
1144,Undergrad Degree,Single,69,574,0,63285.0,1103,24,46.0,3,4.2,0,Graduation,Widow,2013-05-11,1945,0,0,84,508,124,249,50,38,134,1,6,5,13,0,0,0,0,0,0,0,3
1145,PostGrad Degree,Relationship,40,319,1,21255.0,61,7,8.7,4,57.1,0,Master,Together,2014-01-21,1974,1,0,56,29,0,25,2,2,3,4,2,1,4,0,0,0,0,0,0,0,2
1146,Undergrad Degree,Relationship,33,382,1,42162.0,145,7,20.7,6,28.6,2,Graduation,Together,2013-11-19,1981,1,0,31,46,7,59,2,4,27,2,3,1,3,1,0,0,0,0,0,1,2
1147,Undergrad Degree,Relationship,58,813,2,54450.0,684,19,36.0,8,63.2,0,Graduation,Together,2012-09-14,1956,1,1,0,454,0,171,8,19,32,12,9,2,8,0,0,0,0,0,0,0,3
1148,PostGrad Degree,Relationship,60,360,1,57744.0,411,14,29.4,8,14.3,0,PhD,Married,2013-12-11,1954,0,1,91,350,3,39,0,0,19,2,9,1,4,0,0,0,0,0,0,0,2
1149,Undergrad Degree,Single,28,784,1,26576.0,27,3,9.0,9,33.3,2,Graduation,Single,2012-10-13,1986,1,0,40,10,0,8,0,0,9,1,1,0,2,1,0,0,0,0,0,1,0
1150,PostGrad Degree,Single,71,547,0,57513.0,1060,25,42.4,6,8.0,0,PhD,Widow,2013-06-07,1943,0,0,59,735,40,183,52,20,30,2,9,3,13,0,0,0,0,0,0,0,3
1151,Undergrad Degree,Relationship,50,829,1,68142.0,1459,21,69.5,6,14.3,0,Graduation,Together,2012-08-29,1964,0,1,96,897,126,196,91,112,37,3,10,4,7,0,0,0,0,0,0,0,1
1152,Undergrad Degree,Relationship,35,829,1,7500.0,18,3,6.0,8,33.3,0,Graduation,Married,2012-08-29,1979,0,1,61,5,2,3,3,0,5,1,1,0,2,0,0,0,0,0,0,0,0
1153,Undergrad Degree,Relationship,40,805,0,83145.0,1833,25,73.3,2,4.0,2,Graduation,Together,2012-09-22,1974,0,0,14,777,35,731,39,137,114,1,5,9,11,0,0,1,0,0,0,1,1
1154,PostGrad Degree,Relationship,54,277,1,54197.0,237,10,23.7,1,20.0,0,Master,Married,2014-03-04,1960,0,1,16,162,6,37,6,13,13,2,1,3,6,0,0,0,0,0,0,0,2
1155,PostGrad Degree,Single,51,192,2,23091.0,48,6,8.0,7,66.7,0,PhD,Single,2014-05-28,1963,1,1,98,35,0,11,0,0,2,4,2,1,3,0,0,0,0,0,0,0,2
1156,Undergrad Degree,Relationship,38,503,2,46049.0,515,16,32.2,7,62.5,1,Graduation,Married,2013-07-21,1976,1,1,11,342,9,112,19,14,19,10,5,2,9,0,0,0,0,0,0,1,3
1157,Undergrad Degree,Relationship,40,938,0,56715.0,1020,14,72.9,4,7.1,0,Graduation,Together,2012-05-12,1974,0,0,52,258,105,239,237,172,9,1,7,3,4,0,0,0,0,0,0,0,1
1158,Undergrad Degree,Relationship,53,191,0,79410.0,1370,10,137.0,1,10.0,0,Graduation,Married,2014-05-29,1961,0,0,19,658,80,483,123,13,13,1,3,2,5,0,0,0,0,0,0,0,1
1159,Undergrad Degree,Relationship,63,398,1,57304.0,1026,23,44.6,5,8.7,0,Graduation,Married,2013-11-03,1951,0,1,61,356,80,329,138,17,106,2,7,6,10,0,0,0,0,0,0,0,3
1160,Undergrad Degree,Relationship,49,258,1,44375.0,301,11,27.4,5,9.1,0,Graduation,Married,2014-03-23,1965,0,1,73,213,5,28,7,7,41,1,4,1,6,0,0,0,0,0,0,0,2
1161,Undergrad Degree,Relationship,58,813,2,54450.0,684,19,36.0,8,63.2,0,Graduation,Together,2012-09-14,1956,1,1,0,454,0,171,8,19,32,12,9,2,8,0,0,0,0,0,0,0,3
1162,Undergrad Degree,Relationship,49,777,1,59594.0,499,16,31.2,7,6.2,1,Graduation,Married,2012-10-20,1965,0,1,74,457,4,29,0,0,9,1,8,1,7,0,1,0,0,0,0,0,3
1163,Undergrad Degree,Relationship,20,836,0,80685.0,1004,20,50.2,2,5.0,0,Graduation,Together,2012-08-22,1994,0,0,55,241,45,604,34,26,54,1,6,4,10,0,0,0,0,0,0,0,3
1164,PostGrad Degree,Relationship,40,419,1,40344.0,218,10,21.8,7,20.0,0,PhD,Married,2013-10-13,1974,0,1,48,210,0,6,0,0,2,2,4,1,5,0,0,0,0,0,0,0,2
1165,Undergrad Degree,Relationship,42,562,1,62710.0,606,18,33.7,4,22.2,0,Graduation,Married,2013-05-23,1972,0,1,53,441,35,83,7,29,11,4,4,2,12,0,0,0,0,0,0,0,3
1166,PostGrad Degree,Relationship,46,578,1,48985.0,75,5,15.0,3,20.0,0,2n Cycle,Married,2013-05-07,1968,0,1,13,19,13,18,10,7,8,1,1,1,3,0,0,0,0,0,0,0,0
1167,Undergrad Degree,Relationship,46,836,3,35322.0,106,6,17.7,8,50.0,0,Graduation,Together,2012-08-22,1968,1,2,34,28,9,37,12,7,13,3,2,0,4,0,0,0,0,0,0,0,0
1168,Undergrad Degree,Relationship,66,556,0,77142.0,990,16,61.9,2,6.2,0,Graduation,Married,2013-05-29,1948,0,0,54,476,75,162,29,151,97,1,4,4,8,0,0,0,0,0,0,0,3
1169,Undergrad Degree,Single,45,318,0,81657.0,1097,15,73.1,1,6.7,0,Graduation,Single,2014-01-22,1969,0,0,69,364,40,425,158,60,50,1,3,4,8,0,0,0,0,0,0,0,1
1170,Undergrad Degree,Relationship,18,292,0,14421.0,16,3,5.3,5,33.3,1,Basic,Married,2014-02-17,1996,0,0,81,0,0,2,3,3,8,1,1,0,2,1,0,0,0,0,0,0,2
1171,PostGrad Degree,Relationship,40,264,0,20130.0,34,4,8.5,8,25.0,0,2n Cycle,Married,2014-03-17,1974,0,0,99,0,6,3,7,6,12,1,1,0,3,0,0,0,0,0,0,0,2
1172,PostGrad Degree,Relationship,24,832,0,74214.0,1711,15,114.1,5,6.7,0,PhD,Married,2012-08-26,1990,0,0,3,863,83,547,86,99,33,1,8,2,5,0,0,0,0,0,0,0,1
1173,PostGrad Degree,Relationship,57,5,2,66726.0,438,14,31.3,7,21.4,1,Master,Married,2014-12-01,1957,1,1,61,349,7,35,0,0,47,3,8,2,4,0,1,0,0,0,0,0,2
1174,Undergrad Degree,Relationship,35,492,1,23724.0,75,5,15.0,8,40.0,0,Basic,Together,2013-08-01,1979,1,0,65,5,23,15,0,18,14,2,2,0,3,0,0,0,0,0,0,0,2
1175,PostGrad Degree,Relationship,54,388,1,47353.0,225,10,22.5,5,30.0,0,Master,Married,2013-11-13,1960,0,1,93,184,2,19,8,8,4,3,2,2,6,0,0,0,0,0,0,0,2
1176,PostGrad Degree,Relationship,62,1000,2,33444.0,18,3,6.0,8,33.3,0,Master,Married,2012-03-11,1952,1,1,24,8,0,8,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0
1177,Undergrad Degree,Relationship,33,568,1,54386.0,470,15,31.3,3,13.3,0,Graduation,Married,2013-05-17,1981,0,1,8,277,21,64,62,21,25,2,3,2,10,0,0,0,0,0,0,0,3
1178,Undergrad Degree,Single,33,602,2,28510.0,91,6,15.2,5,50.0,0,Graduation,Divorced,2013-04-13,1981,1,1,72,44,5,19,0,4,19,3,2,0,4,0,0,0,0,0,0,0,0
1179,PostGrad Degree,Single,23,296,0,90638.0,2525,17,148.5,1,5.9,1,Master,Single,2014-02-13,1991,0,0,29,1156,120,915,94,144,96,1,3,4,10,0,0,1,0,0,0,0,1
1180,Undergrad Degree,Relationship,64,692,1,48070.0,504,16,31.5,7,18.8,0,Graduation,Together,2013-01-13,1950,0,1,33,373,14,83,6,9,19,3,8,2,6,0,0,0,0,0,1,0,3
1181,Undergrad Degree,Relationship,57,584,1,43140.0,235,10,23.5,6,10.0,0,Graduation,Married,2013-05-01,1957,0,1,68,134,8,76,6,0,11,1,4,1,5,0,0,0,0,0,0,0,0
1182,PostGrad Degree,Single,53,686,1,54959.0,1232,18,68.4,7,16.7,2,PhD,Divorced,2013-01-19,1961,0,1,55,1148,0,60,0,0,24,3,9,5,4,0,1,0,0,0,0,1,1
1183,Undergrad Degree,Single,56,641,2,15056.0,88,7,12.6,5,71.4,0,Basic,Single,2013-03-05,1958,1,1,76,6,12,3,21,6,40,5,2,2,3,0,0,0,0,0,0,0,0
1184,Undergrad Degree,Single,43,123,1,26954.0,17,3,5.7,7,33.3,0,Graduation,Single,2014-08-05,1971,1,0,17,4,1,11,0,0,1,1,1,0,2,0,0,0,0,0,0,0,2
1185,Undergrad Degree,Single,29,666,1,22327.0,24,4,6.0,5,25.0,0,Graduation,Single,2013-02-08,1985,1,0,94,5,4,8,2,0,5,1,1,0,3,0,0,0,0,0,0,0,0
1186,Undergrad Degree,Relationship,49,471,2,44393.0,60,5,12.0,4,40.0,0,Graduation,Married,2013-08-22,1965,1,1,86,24,2,20,2,2,10,2,1,0,4,0,0,0,0,0,0,0,2
1187,PostGrad Degree,Single,62,468,1,62000.0,1020,25,40.8,4,4.0,1,PhD,Single,2013-08-25,1952,0,1,25,899,0,101,0,0,20,1,6,6,13,0,0,0,1,0,0,0,3
1188,PostGrad Degree,Relationship,52,907,1,31497.0,155,8,19.4,8,25.0,0,PhD,Together,2012-06-12,1962,0,1,22,108,1,28,13,1,4,2,3,1,4,0,0,0,0,0,0,0,0
1189,PostGrad Degree,Relationship,40,282,2,45894.0,51,4,12.8,5,25.0,0,2n Cycle,Married,2014-02-27,1974,0,2,15,27,2,7,0,2,13,1,1,0,3,0,0,0,0,0,0,0,2
1190,PostGrad Degree,Single,44,714,0,78579.0,1812,15,120.8,3,6.7,1,Master,Divorced,2012-12-22,1970,0,0,35,816,66,549,216,66,99,1,5,6,4,0,0,0,0,0,0,1,1
1191,PostGrad Degree,Single,45,749,1,67369.0,1461,21,69.6,4,19.0,3,Master,Widow,2012-11-17,1969,0,1,81,1298,0,70,37,14,42,4,7,4,10,0,1,1,0,0,0,1,1
1192,Undergrad Degree,Single,54,230,1,58401.0,96,5,19.2,4,20.0,0,Graduation,Divorced,2014-04-20,1960,0,1,55,10,0,11,17,29,29,1,1,2,2,0,0,0,0,0,0,0,2
1193,Undergrad Degree,Single,62,292,1,62307.0,160,8,20.0,5,12.5,0,Graduation,Single,2014-02-17,1952,0,1,94,87,13,34,10,6,10,1,4,0,4,0,0,0,0,0,0,0,2
1194,PostGrad Degree,Relationship,45,593,2,43641.0,139,7,19.9,6,42.9,0,Master,Married,2013-04-22,1969,1,1,50,57,2,51,4,2,23,3,2,1,4,0,0,0,0,0,0,0,0
1195,PostGrad Degree,Single,46,594,1,63841.0,908,21,43.2,6,4.8,0,Master,Divorced,2013-04-21,1968,0,1,64,635,15,100,20,7,131,1,9,3,9,0,0,0,0,0,0,0,3
1196,PostGrad Degree,Relationship,49,696,1,46891.0,183,7,26.1,4,14.3,0,2n Cycle,Married,2013-01-09,1965,0,1,91,43,12,23,29,15,61,1,2,1,4,0,0,0,0,0,0,0,0
1197,PostGrad Degree,Relationship,45,615,1,70091.0,1161,17,68.3,8,11.8,1,Master,Married,2013-03-31,1969,1,0,11,964,34,137,15,0,11,2,5,2,10,0,1,0,0,0,0,0,1
1198,PostGrad Degree,Relationship,42,216,0,78075.0,988,13,76.0,1,7.7,0,PhD,Married,2014-05-04,1972,0,0,72,572,8,259,34,35,80,1,3,5,5,0,0,0,0,0,0,0,1
1199,PostGrad Degree,Single,53,818,1,59184.0,1072,24,44.7,5,12.5,0,2n Cycle,Widow,2012-09-09,1961,0,1,6,341,142,113,259,151,66,3,6,6,12,0,0,0,0,0,0,0,3
1200,Undergrad Degree,Relationship,37,392,2,54809.0,174,8,21.8,4,50.0,0,Graduation,Married,2013-11-09,1977,1,1,0,63,6,57,13,13,22,4,2,1,5,0,0,0,0,0,0,0,2
1201,Undergrad Degree,Relationship,55,680,1,58113.0,758,19,39.9,7,15.8,0,Graduation,Married,2013-01-25,1959,0,1,66,221,104,169,102,78,84,3,9,2,8,0,0,0,0,0,1,0,3
1202,PostGrad Degree,Relationship,56,340,1,51412.0,195,9,21.7,4,22.2,0,Master,Married,2013-12-31,1958,0,1,42,140,3,29,4,5,14,2,3,2,4,0,0,0,0,0,0,0,2
1203,Undergrad Degree,Single,35,787,1,15287.0,31,4,7.8,7,50.0,2,Graduation,Divorced,2012-10-10,1979,1,0,60,1,2,8,4,3,13,2,1,1,2,1,0,0,0,0,0,1,0
1204,PostGrad Degree,Relationship,57,476,0,66636.0,1084,16,67.8,1,6.2,0,Master,Together,2013-08-17,1957,0,0,64,291,10,689,84,10,0,1,3,4,9,0,0,0,0,0,0,0,1
1205,PostGrad Degree,Relationship,58,654,1,50965.0,685,19,36.1,8,15.8,1,Master,Married,2013-02-20,1956,0,1,87,544,13,85,8,6,29,3,10,4,5,1,0,0,0,0,0,0,3
1206,PostGrad Degree,Relationship,49,379,0,84618.0,1672,25,66.9,2,4.0,1,PhD,Married,2013-11-22,1965,0,0,96,684,100,801,21,66,0,1,6,9,10,0,0,1,0,0,0,0,1
1207,Undergrad Degree,Relationship,24,403,0,18351.0,43,5,8.6,7,20.0,0,Graduation,Married,2013-10-29,1990,0,0,1,1,12,9,0,14,7,1,2,0,3,0,0,0,0,0,0,0,2
1208,PostGrad Degree,Relationship,57,293,2,40451.0,49,4,12.2,5,25.0,1,PhD,Together,2014-02-16,1957,0,2,54,35,0,4,0,0,10,1,1,1,2,1,0,0,0,0,0,0,2
1209,Undergrad Degree,Relationship,49,563,1,36317.0,133,7,19.0,7,28.6,0,Graduation,Together,2013-05-22,1965,0,1,53,87,3,25,3,2,13,2,3,0,4,0,0,0,0,0,0,0,0
1210,Undergrad Degree,Relationship,57,361,1,42213.0,363,13,27.9,7,15.4,1,Graduation,Together,2013-12-10,1957,0,1,96,309,3,24,4,3,20,2,5,1,7,0,1,0,0,0,0,0,2
1211,Undergrad Degree,Relationship,59,600,1,65748.0,545,16,34.1,1,12.5,0,Graduation,Together,2013-04-15,1955,0,1,58,172,73,93,95,78,34,2,2,4,10,0,0,0,0,0,1,0,3
1212,Undergrad Degree,Relationship,42,405,1,77044.0,1065,29,36.7,4,6.9,1,Graduation,Together,2013-10-27,1972,0,1,12,625,38,242,50,34,76,2,7,11,11,1,0,0,0,0,0,0,3
1213,Undergrad Degree,Relationship,45,368,0,74918.0,2047,20,102.4,3,5.0,1,Graduation,Together,2013-12-03,1969,0,0,78,972,59,913,25,19,59,1,5,9,6,0,0,1,0,0,0,0,1
1214,Undergrad Degree,Relationship,42,766,2,56721.0,296,10,29.6,6,50.0,0,Graduation,Married,2012-10-31,1972,1,1,64,157,6,39,6,13,75,5,4,1,5,0,0,0,0,0,0,0,0
1215,Undergrad Degree,Single,39,526,2,42160.0,140,7,20.0,6,57.1,1,Graduation,Single,2013-06-28,1975,1,1,26,48,9,45,3,15,20,4,2,1,4,0,0,0,0,0,0,1,0
1216,Undergrad Degree,Single,49,507,1,61559.0,530,16,33.1,3,6.2,0,Graduation,Single,2013-07-17,1965,0,1,8,279,83,88,32,14,34,1,4,2,10,0,0,0,0,0,0,0,3
1217,PostGrad Degree,Relationship,51,850,2,33629.0,152,8,19.0,9,62.5,0,PhD,Together,2012-08-08,1963,1,1,49,132,0,16,0,0,4,5,3,1,4,0,0,0,0,0,0,0,0
1218,PostGrad Degree,Relationship,23,544,0,68682.0,1598,23,69.5,2,4.3,0,PhD,Together,2013-06-10,1991,0,0,56,919,0,505,99,30,45,1,4,9,10,0,0,0,0,0,0,0,1
1219,Undergrad Degree,Single,51,686,1,34377.0,114,6,19.0,7,33.3,0,Graduation,Single,2013-01-19,1963,0,1,55,62,0,22,3,1,26,2,2,2,2,0,0,0,0,0,0,0,0
1220,Undergrad Degree,Single,28,836,1,8940.0,101,7,14.4,8,42.9,0,Basic,Single,2012-08-22,1986,1,0,25,1,45,3,4,6,42,3,3,1,3,0,0,0,0,0,0,0,0
1221,Undergrad Degree,Relationship,41,440,1,26228.0,25,3,8.3,8,33.3,0,Graduation,Married,2013-09-22,1973,1,0,50,2,6,4,3,1,9,1,1,0,2,0,0,0,0,0,0,0,2
1222,PostGrad Degree,Single,57,679,0,77297.0,789,21,37.6,4,4.8,1,2n Cycle,Divorced,2013-01-26,1957,0,0,84,408,61,109,48,122,41,1,5,7,9,0,0,0,1,0,0,0,3
1223,Undergrad Degree,Relationship,33,494,2,40211.0,87,5,17.4,8,40.0,1,Graduation,Married,2013-07-30,1981,1,1,30,51,1,7,2,1,25,2,2,1,2,1,0,0,0,0,0,0,2
1224,PostGrad Degree,Single,56,440,2,33438.0,90,7,12.9,5,57.1,0,PhD,Widow,2013-09-22,1958,1,1,81,62,1,16,3,2,6,4,2,1,4,0,0,0,0,0,0,0,2
1225,PostGrad Degree,Relationship,55,587,1,75032.0,1215,18,67.5,3,11.1,0,PhD,Married,2013-04-28,1959,0,1,74,952,12,180,47,12,12,2,5,4,9,0,0,0,0,0,0,0,1
1226,PostGrad Degree,Single,59,361,0,61284.0,811,21,38.6,6,4.8,1,PhD,Single,2013-12-10,1955,0,0,76,618,15,106,20,7,45,1,11,2,8,0,1,0,0,0,0,0,3
1227,Undergrad Degree,Relationship,28,775,1,22518.0,61,5,12.2,5,40.0,2,Graduation,Married,2012-10-22,1986,1,0,36,11,7,12,2,2,27,2,2,1,2,1,0,0,0,0,0,1,0
1228,PostGrad Degree,Relationship,39,478,1,54730.0,405,13,31.2,4,38.5,0,Master,Married,2013-08-15,1975,0,1,64,318,3,17,4,7,56,5,4,1,8,0,0,0,0,0,0,0,3
1229,PostGrad Degree,Relationship,59,251,2,38452.0,72,6,12.0,7,50.0,0,Master,Married,2014-03-30,1955,1,1,62,56,0,14,0,0,2,3,3,0,3,0,0,0,0,0,0,0,2
1230,Undergrad Degree,Single,43,659,2,44421.0,189,9,21.0,8,55.6,0,Graduation,Divorced,2013-02-15,1971,1,1,53,110,5,59,7,1,7,5,5,0,4,0,0,0,0,0,0,0,0
1231,PostGrad Degree,Relationship,28,525,1,38197.0,40,4,10.0,5,25.0,0,PhD,Together,2013-06-29,1986,1,0,86,23,0,11,2,1,3,1,1,0,3,0,0,0,0,0,0,0,0
1232,Undergrad Degree,Single,36,95,1,41986.0,63,7,9.0,4,42.9,0,Graduation,Divorced,2014-09-02,1978,0,1,15,27,5,8,8,3,12,3,3,0,4,0,0,0,0,0,0,0,2
1233,Undergrad Degree,Relationship,31,625,1,28427.0,52,5,10.4,8,40.0,0,Graduation,Together,2013-03-21,1983,1,0,67,18,3,19,3,3,6,2,2,0,3,0,0,0,0,0,0,0,0
1234,PostGrad Degree,Relationship,38,304,1,37395.0,39,4,9.8,6,25.0,0,PhD,Together,2014-02-05,1976,1,0,47,18,0,9,0,1,11,1,1,0,3,0,0,0,0,0,0,0,2
1235,Undergrad Degree,Relationship,43,194,1,64722.0,805,21,38.3,6,19.0,0,Graduation,Married,2014-05-26,1971,1,0,47,303,0,280,60,147,15,4,8,2,11,0,0,0,0,0,0,0,3
1236,PostGrad Degree,Relationship,58,233,1,55249.0,130,7,18.6,3,14.3,0,Master,Together,2014-04-17,1956,0,1,81,97,1,19,2,0,11,1,2,1,4,0,0,0,0,0,0,0,2
1237,Undergrad Degree,Relationship,42,605,0,84906.0,1631,23,70.9,2,4.3,3,Graduation,Together,2013-04-10,1972,0,0,98,997,15,414,99,30,76,1,5,6,12,0,1,1,0,1,0,0,1
1238,Undergrad Degree,Relationship,25,608,1,28691.0,34,4,8.5,8,25.0,0,Graduation,Married,2013-04-07,1989,1,0,56,5,4,13,8,0,4,1,1,0,3,0,0,0,0,0,0,0,0
1239,Undergrad Degree,Single,62,372,2,44213.0,152,8,19.0,6,50.0,0,Graduation,Single,2013-11-29,1952,1,1,48,95,11,35,0,4,7,4,2,1,5,0,0,0,0,0,0,0,2
1240,Undergrad Degree,Single,30,322,1,25707.0,21,4,5.2,7,25.0,0,Basic,Single,2014-01-18,1984,1,0,18,1,6,2,3,6,3,1,1,0,3,0,0,0,0,0,0,0,2
1241,PostGrad Degree,Relationship,47,636,3,59062.0,71,5,14.2,4,40.0,0,PhD,Married,2013-03-10,1967,2,1,74,46,1,12,3,0,9,2,2,0,3,0,0,0,0,0,0,0,0
1242,Undergrad Degree,Single,52,196,1,76624.0,899,22,40.9,1,4.5,1,Graduation,Single,2014-05-24,1962,0,1,68,411,106,147,54,115,66,1,5,10,7,1,0,0,0,0,0,0,3
1243,PostGrad Degree,Relationship,67,230,0,66000.0,711,9,79.0,1,11.1,0,Master,Together,2014-04-20,1947,0,0,36,244,51,270,101,0,45,1,1,3,5,0,0,0,0,0,0,0,1
1244,PostGrad Degree,Relationship,36,972,1,27683.0,351,12,29.2,8,33.3,0,PhD,Together,2012-04-08,1978,1,0,90,152,9,121,12,12,45,4,6,2,4,0,0,0,0,0,0,0,0
1246,Undergrad Degree,Single,22,999,1,7500.0,119,7,17.0,9,57.1,0,Basic,Single,2012-03-12,1992,1,0,63,10,17,18,8,26,40,4,3,2,2,0,0,0,0,0,0,0,0
1247,Undergrad Degree,Relationship,46,581,2,40521.0,21,3,7.0,5,33.3,0,Graduation,Together,2013-05-04,1968,1,1,82,12,0,5,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0
1248,PostGrad Degree,Relationship,41,257,1,20427.0,10,3,3.3,8,33.3,0,PhD,Together,2014-03-24,1973,1,0,63,5,0,4,0,0,1,1,1,0,2,0,0,0,0,0,0,0,2
1249,Undergrad Degree,Relationship,39,196,1,65106.0,973,24,40.5,6,12.5,1,Graduation,Married,2014-05-24,1975,0,1,55,790,19,133,12,0,19,3,8,3,13,0,1,0,0,0,0,0,3
1250,PostGrad Degree,Relationship,49,466,0,69969.0,1536,12,128.0,3,8.3,3,PhD,Married,2013-08-27,1965,0,0,64,882,29,514,38,29,44,1,4,2,6,0,0,1,1,0,0,1,1
1251,Undergrad Degree,Relationship,62,508,2,67433.0,992,24,41.3,4,16.7,1,Graduation,Married,2013-07-16,1952,0,2,51,615,28,259,12,48,30,4,6,5,13,0,1,0,0,0,0,0,3
1252,PostGrad Degree,Relationship,47,652,1,77766.0,1529,32,47.8,6,6.2,2,PhD,Married,2013-02-22,1967,0,1,97,1004,59,265,115,59,27,2,11,10,11,1,0,0,0,0,0,1,3
1253,Undergrad Degree,Relationship,42,362,1,74716.0,860,15,57.3,4,13.3,0,Graduation,Married,2013-12-09,1972,0,1,92,133,27,421,13,195,71,2,7,3,5,0,0,0,0,0,0,0,3
